"345829","450000","367400","जोड़: िजयो-79त]बंबन उपSह (जी.आई.सैट)","","Total:Geo-Imaging Satellite (GISAT)","254000"
"","","","ंजीगत प(र4 ययत(र) अनुसंधान पर पू","5402","Capital Outlay on Space Research",""
"","","","अंत(र) 7ौBयो(cid:23)गकC (लघु शीष!) (जार/)","00.101","Space Technology",""
"","","","काट^सैट-3","44","Cartosat-3",""
"36221","39000","255000","मशीनर/ और उप? कर","44.00.52","Machinery & Equipment","73000"
"0","0","0","7मुख 9नमा!ण काय!","44.00.53","Major Works","0"
"655902","715500","680000","अ8 य पूजीगत 4 यय","44.00.60","Other Capital Expenditure","553000"
"","","","ूचना 7ौBयो(cid:23)गकC","44.99","Information Technology",""
"0","500","0","मशीनर/ और उप? कर","44.99.52","Machinery & Equipment","0"
"692123","755000","935000","जोड़: काट^सैट-3","","Total:Cartosat-3","626000"
"","","","(रसैट-1ए","46","RISAT-1A",""
"15116","25000","25000","मशीनर/ और उप? कर","46.00.52","Machinery & Equipment","25000"
"1059837","935000","935000","अ8 य पू","46.00.60","Other Capital Expenditure","306000"
"1074953","960000","960000","जोड़: (रसैट-1ए","","Total:RISAT-1A","331000"
"","","","ओशनसैट-3 एवं 3ए","47","Oceansat-3 & 3A",""
"12498","57500","50000","मशीनर/ और उप? कर","47.00.52","Machinery & Equipment","70000"
"911790","1282500","1296000","ंजीगत 4 यय","47.00.60","Other Capital Expenditure","880000"
"","","","ूचना 7ौBयो(cid:23)गकC","47.99","Information Technology",""
"0","0","0","मशीनर/ और उप? कर","47.99.52","Machinery & Equipment","0"
"924288","1340000","1346000","जोड़: ओशनसैट-3 एवं 3ए","","Total:Oceansat-3 & 3A","950000"
"","","","ंजीगत प(र4 ययत(र) अनुसंधान पर पू","5402","Capital Outlay on Space Research",""
"","","","अंत(र) 7ौBयो(cid:23)गकC (लघु शीष!) (जार/)","00.101","Space Technology",""
"","","","इसरो नोदन कॉt : लेY स (आई.पी.आर.सी.)","48","ISRO Propulsion Complex (IPRC)",""
"40964","20000","32500","मोटर वाहन","48.00.51","Motor Vehicles","40000"
"1772289","2310000","2562100","मशीनर/ और उप? कर","48.00.52","Machinery & Equipment","3219600"
"0","500","400","7मुख 9नमा!ण काय! - भा(रत","48.00.53","Major Works  - Charged","500"
"334239","609500","550000","? वीकृ त","","Voted","999500"
"0","0","","ंजीगत 4 यय अ8 य पू","48.00.60","Other Capital Expenditure","100000"
"2147492","2940000","3145000","जोड़: इसरो नोदन कॉt : लेY स","","Total:ISRO Propulsion Complex (IPRC)","4359600"
"0","500","400","(आई.पी.आर.सी.)  भा(रत","","Charged","500"
"2147492","2939500","3144600","? वीकृ त","","Voted","4359100"
"","","","]3` व9नक पवन सुरंग सु*वधा प(रयोजना","49","Trisonic Wind Tunnel Facility Project",""
"879476","651800","760000","मशीनर/ और उप? कर","49.00.52","Machinery & Equipment","639000"
"0","238200","239900","7मुख 9नमा!ण काय!","49.00.53","Major Works","250000"
"0","100000","","ंजीगत 4 यय अ8 य पू","49.00.60","Other Capital Expenditure","10000"
"879476","990000","999900","जोड़: ]3` व9नक पवन सुरंग सु*वधा प(रयोजना","","Total:Trisonic Wind Tunnel Facility Project","899000"
"","","","काट^सैट-2ई.","50","Cartosat-2E",""
"803","0","0","मशीनर/ और उप? कर","50.00.52","Machinery & Equipment","0"
"277415","0","","ंजीगत 4 यय अ8 य पू","50.00.60","Other Capital Expenditure","0"
"278218","0","0","जोड़: काट^सैट-2ई.","","Total:Cartosat-2E","0"
"","","","(रसैट-1बी","51","Risat-1B",""
"0","47500","22500","मशीनर/ और उप? कर","51.00.52","Machinery & Equipment","80000"
"79813","232500","257500","अ8 य पू","51.00.60","Other Capital Expenditure","900000"
"79813","280000","280000","जोड़: (रसैट- 1बी","","Total:Risat-1B","980000"
"","","","ंजीगत प(र4 ययत(र) अनुसंधान पर पू","5402","Capital Outlay on Space Research",""
"","","","अंत(र) 7ौBयो(cid:23)गकC (लघु शीष!) (जार/)","00.101","Space Technology",""
"","","","B*वतीय राके ट समुP चयन भवन","52","Realisation of Second Vehicle Assembly Building (SVAB)"
"729995","161200","161200","मशीनर/ और उप? कर","52.00.52","Machinery & Equipment","100000"
"729995","161200","161200","161200","","Total:Realisation of Second Vehicle Assembly Building (SVAB)","100000"
"","","","नासा इसरो संb लेषी Bवारक राडार Wमशन","54","NASA ISRO Synthetic Aperture Radar Mission (NISAR)"
"84235","257000","140000","मशीनर/ और उप? कर","54.00.52","Machinery & Equipment","220000"
"0","9700","0","7मुख 9नमा!ण काय!","54.00.53","Major Works","100"
"570101","508300","635000","ंजीगत 4 यय","54.00.60","Other Capital Expenditure","654900"
"654336","775000","775000","जोड़: नासा इसरो संb लेषी Bवारक राडार Wमशन","","Total:NASA ISRO Synthetic Aperture Radar Mission (NISAR)","875000"
"","","","ु$ य 9नयं3ण सु*वधा (एम.सी.एफ.)","55","Master Control Facility (MCF)",""
"0","1000","2200","मोटर वाहन","55.00.51","Motor Vehicles","1000"
"324497","422500","437800","मशीनर/ और उप? कर","55.00.52","Machinery & Equipment","476500"
"20800","57500","30000","7मुख 9नमा!ण काय!","55.00.53","Major Works","200000"
"0","1000","","ंजीगत 4 यय अ8 य पू","55.00.60","Other Capital Expenditure","0"
"","","","ूचना 7ौBयो(cid:23)गकC","55.99","Information Technology",""
"34994","57000","50000","मशीनर/ और उप? कर","55.99.52","Machinery & Equipment","32500"
"380291","539000","520000","जोड़: मु$ य 9नयं3न सु*वधा (एम.सी.एफ.)","","Total:Master Control Facility (MCF)","710000"
"","","","ंजीगत प(र4 ययत(र) अनुसंधान पर पू","5402","Capital Outlay on Space Research",""
"","","","अंत(र) 7ौBयो(cid:23)गकC (लघु शीष!) (जार/)","00.101","Space Technology",""
"","","","भारतीय अंत(र) अनुसंधान संगठन","56","Indian Space Research Organisation Headquarters (ISRO Hq)",""
"0","1000","49860","मोटर वाहन","56.00.51","Motor Vehicles","1000"
"0","500","500","मशीनर/ और उप? कर","56.00.52","Machinery & Equipment","500"
"276800","159900","3200500","","56.00.53",Major Works,"292000"
"0","500","500","7मुख 9नमा!ण काय! - भा(रत","","Charged","500"
"2768000","1598500","320000","? वीकृ त","","Voted","291500"
"0","0","","ंजीगत 4 यय अ8 य पू","56.00.60","Other Capital Expenditure","1500"
"","","","ूचना 7ौBयो(cid:23)गकC","56.99","Information Technology",""
"60307","19500","86240","मशीनर/ और उप? कर","56.99.52","Machinery & Equipment","80000"
"2828307","1620000","457100","जोड़: भारतीय अंत(र) अनुसंधान संगठन","","Total:Indian Space Research Organisation Headquarters (ISRO Hq)","375000"
"0","500","500","मु$ यालय (इसरो मु.)  भा(रत","","Charged","500"
"2828307","1619500","456600","? वीकृ त","","Voted","374500"
"","","","(रसोस!सैट-3 एस. एवं 3एस.ए.","57","Resourcesat-3S & 3SA",""
"38208","29500","38500","मशीनर/ और उप? कर","57.00.52","Machinery & Equipment","60000"
"316714","700500","830000","ंजीगत 4 यय","57.00.60","Other Capital Expenditure","799500"
"","","","ूचना 7ौBयो(cid:23)गकC","57.99","Information Technology",""
"0","0","0","मशीनर/ और उप? कर","57.99.52","Machinery & Equipment","500"
"354922","730000","868500","जोड़: (रसोस!सैट-3एस. एवं 3एस.ए.","","Total:Resourcesat-3S & 3SA","860000"
"","","","(रसोस!सैट-3 एवं 3ए.","58","Resourcesat-3 & 3A",""
"438","90000","15000","मशीनर/ और उप? कर","58.00.52","Machinery & Equipment","40000"
"261875","520000","550000","ंजीगत 4 यय","58.00.60","Other Capital Expenditure","810000"
"262313","610000","565000","जोड़: (रसोस!सैट-3 एवं 3ए.","","Total:Resourcesat-3 & 3A","850000"
"","","","ंजीगत प(र4 ययत(र) अनुसंधान पर पू","5402","Capital Outlay on Space Research",""
"","","","अंत(र) 7ौBयो(cid:23)गकC (लघु शीष!) (जार/)","00.101","Space Technology",""
"","","","उP च *वभेदन उपSह (एच.आर.सैट) समूह","59","High Resoulution Satellite (HRSAT) Constellation",""
"29342","150000","45000","मशीनर/ और उप? कर","59.00.52","Machinery & Equipment","90000"
"390931","450000","585000","ंजीगत 4 यय","59.00.60","Other Capital Expenditure","710000"
"420273","600000","630000","जोड़: उP च *वभेदन उपSह (एच.आर.सैट)","","Total:High Resoulution Satellite (HRSAT) Constellation","800000"
"","","","ठोस नोदक अंत(र) बू? टर संयं3","60","Solid Propellant Space Booster Plant (SPROB)"
"549950","1150000","1000000","मशीनर/ और उप? कर","60.00.52","Machinery & Equipment","200000"
"999979","650000","800000","7मुख 9नमा!ण काय!","60.00.53","Major Works","600000"
"1549929","1800000","1800000","जोड़: ठोस नोदक अंत(र) बू? टर संयं3","","Total:Solid Propellant Space Booster Plant (SPROB)","800000"
"","","","तृतीय 7मोचन पैड","61","Third Launch Pad",""
"0","100","0","मशीनर/ और उप? कर","61.00.52","Machinery & Equipment","0"
"0","800","0","7मुख 9नमा!ण काय!","61.00.53","Major Works","0"
"0","100","","ंजीगत 4 यय0 अ8 य पू","61.00.60","Other Capital Expenditure","0"
"0","1000","0","जोड़: तृतीय 7मोचन पैड","","Total:Third Launch Pad","0"
"","","","ेमी Jायोजे9नक चरण *वकास","62","Semi Cryogenic Stage Development",""
"37","460000","146700","मशीनर/ और उप? कर","62.00.52","Machinery & Equipment","350000"
"0","50000","100000","7मुख 9नमा!ण काय!","62.00.53","Major Works","300000"
"35400","0","190000","ंजीगत 4 यय","62.00.60","Other Capital Expenditure","200000"
"35437","510000","436700","जोड़: सेमी Jायोजे9नक चरण *वकास","","Total:Semi Cryogenic Stage Development","850000"
"","","","ेमी Jायोजे9नक इंजन Y ल? ट(रंग","63","Semi Cryogenic Engine Clustering",""
"0","800","0","मशीनर/ और उप? कर","63.00.52","Machinery & Equipment","0"
"0","100","","ंजीगत 4 यय0 अ8 य पू","63.00.60","Other Capital Expenditure","0"
"0","900","0","जोड़: सेमी Jायोजे9नक इंजन Y ल? ट(रंग","","Total:Semi Cryogenic Engine Clustering","0"
"","","","ंजीगत प(र4 ययअंत(र) अनुसंधान पर पू","5402","Capital Outlay on Space Research",""
"","","","अंत(र) 7ौBयो(cid:23)गकC (लघु शीष!) (जार/)","00.101","Space Technology",""
"","","","उ8 नत 7मोचक राके ट *वकास","64","Advanced Launch Vehicle Development",""
"0","800","0","मशीनर/ और उप? कर","64.00.52","Machinery & Equipment","0"
"0","100","","ंजीगत 4 यय0 अ8 य पू","64.00.60","Other Capital Expenditure","0"
"0","900","0","जोड़: उ8 नत 7मोचक राके ट *वकास","","Total:Advanced Launch Vehicle Development","0"
"","","","पी.एस.एल.वी. जार/ काय!Jम (चरण-6)","65","PSLV Continuation Programme (Phase-6)",""
"0","15000","0","मोटर वाहन","65.00.51","Motor Vehicles","1000"
"0","100000","100000","मशीनर/ और उप? कर","65.00.52","Machinery & Equipment","150000"
"0","0","0","7मुख 9नमा!ण काय!","65.00.53","Major Works","0"
"2399999","1730000","1744500","ंजीगत 4 यय","65.00.60","Other Capital Expenditure","2004000"
"","","","ूचना 7ौBयो(cid:23)गकC","65.99","Information Technology",""
"0","0","500","मशीनर/ और उप? कर","65.99.52","Machinery & Equipment","500"
"2399999","1845000","1845000","जोड़: पी.एस.एल.वी. जार/ काय!Jम (चरण-6)","","Total:PSLV Continuation Programme (Phase-6)","2155500"
"","","","जी.एस.एल.वी. माक! -III जार/ काय!Jम (चरण-1)","66","GSLV Mk-III Continuation Programme (Phase-1)",""
"0","10000","10000","मशीनर/ और उप? कर","66.00.52","Machinery & Equipment","100000"
"0","0","0","7मुख 9नमा!ण काय!","66.00.53","Major Works","0"
"497000","2470000","1220000","ंजीगत 4 यय","66.00.60","Other Capital Expenditure","2170000"
"497000","2480000","1230000","जोड़: जी.एस.एल.वी. माक! -III जार/ काय!Jम","","Total:GSLV Mk-III Continuation Programme (Phase-1)","2270000"
"","","","पुन(cid:7)पयोगी 7मोचक राके ट क)ीय पुन:7वेश","67","Reusable Launch Vehicle Orbital Re-entry Experiment"
"900","40000","10000","मशीनर/ और उप? कर","67.00.52","Machinery & Equipment","250000"
"5500","455000","105000","ंजीगत 4 यय","67.00.60","Other Capital Expenditure","97500"
"6400","495000","115000","जोड़: पुन(cid:7)पयोगी 7मोचक राके ट क)ीय पुन:7वेश","","Total:Reusable Launch Vehicle Orbital Re-entry Experiment","347500"
"","","","ंजीगत प(र4 ययअंत(र) अनुसंधान पर पू","5402","Capital Outlay on Space Research",""
"","","","अंत(र) 7ौBयो(cid:23)गकC (लघु शीष!) (जार/)","00.101","Space Technology",""
"","","","पी.एस.एल.वी समेकन सु*वधा (पी.आई.एफ.)","68","PSLV Integration Facility (PIF)",""
"100000","400000","300000","मशीनर/ और उप? कर","68.00.52","Machinery & Equipment","400000"
"499968","600000","850000","7मुख 9नमा!ण काय!","68.00.53","Major Works","700000"
"599968","1000000","1150000","जोड़:   पी.एस.एल.वी समेकन सु*वधा (पी.आई.एफ)","","Total:PSLV Integration Facility (PIF)","1100000"
"","","","लघु उपSह 7मोचन यान (एस.एस.एल.वी)","69","Small Satellite Launch Vehicle (SSLV) Development"
"16200","50000","169700","मशीनर/ और उप? कर","69.00.52","Machinery & Equipment","15900"
"118600","330000","363300","7मुख 9नमा!ण काय!","69.00.60","Other Capital Expenditure","378500"
"134800","380000","533000","533000","","Total:Small Satellite Launch Vehicle (SSLV) Development","394400"
"","","","यू.आर.राव  उपSह क(cid:12) K  (यू.आर.एस.सी.)","70","U R Rao Satellite Centre (URSC)",""
"0","30000","47200","मोटर वाहन","70.00.51","Motor Vehicles","30000"
"0","720000","1822800","मशीनर/ और उप? कर","70.00.52","Machinery & Equipment","1440000"
"0","100","100","7मुख 9नमा!ण काय! -   भा(रत","70.00.53","Major Works  - Charged","100"
"0","849900","900000","? वीकृ त","","Voted","1499900"
"0","20000","40000","ंजीगत 4 यय","70.00.60","Other Capital Expenditure","40000"
"","","","ूचना 7ौBयो(cid:23)गकC","70.99","Information Technology",""
"0","80000","160000","मशीनर/ और उप? कर","70.99.52","Machinery & Equipment","140000"
"0","1700000","2970100","जोड़: यू.आर.राव उपSह  क(cid:12) K  (यू.आर.एस.सी.)","","Total:U R Rao Satellite Centre (URSC)","3150000"
"0","100","100","भा(रत","","Charged","100"
"0","1699900","2970000","? वीकृ त","","Voted","3149900"
"","","","ंजीगत प(र4 ययअंत(र) अनुसंधान पर पू","5402","Capital Outlay on Space Research",""
"","","","अंत(र) 7ौBयो(cid:23)गकC (लघु शीष!) (जार/)","00.101","Space Technology",""
"","","","-7े)ण अनुवतe उपSह","71","Earth Observation Follow-on Satellites",""
"0","0","0","मोटर वाहन","71.00.51","Motor Vehicles","0"
"0","200","0","मशीनर/ और उप? कर","71.00.52","Machinery & Equipment","0"
"0","0","0","7मुख 9नमा!ण काय!","71.00.53","Major Works","0"
"0","600","","ंजीगत 4 यय0 अ8 य पू","71.00.60","Other Capital Expenditure","0"
"0","800","0","जोड़: भू-7े)ण अनुवतe उपSह","","Total:Earth Observation Follow-on Satellites","0"
"","","","जी.एस.एल.वी. सात0 य प(रयोजना (फे ज़-4)","72","GSLV Continuation Programme (Phase 4)",""
"0","0","0","मोटर वाहन","72.00.51","Motor Vehicles","0"
"0","0","0","मशीनर/ और उप? कर","72.00.52","Machinery & Equipment","0"
"0","0","0","7मुख 9नमा!ण काय!","72.00.53","Major Works","0"
"0","400","70000","ंजीगत 4 यय","72.00.60","Other Capital Expenditure","566500"
"0","400","70000","जोड़: जी.एस.एल.वी. सात0 य प(रयोजना (फे ज़-4)","","Total:GSLV Continuation Programme (Phase 4)","566500"
"","","","अंत(र) व? तु अनुवत!न एवं *वb लेषण के  Wलए","73","Network for Space Objects Tracking and Analysis (NETRA)",""
"0","1000","0","मशीनर/ और उप? कर","73.00.52","Machinery & Equipment","209000"
"0","1000","200000","7मुख 9नमा!ण काय!","73.00.53","Major Works","90000"
"","","","ूचना 7ौBयो(cid:23)गकC","73.99","Information Technology",""
"0","1000","0","मशीनर/ और उप? कर","73.99.52","Machinery & Equipment","50000"
"0","3000","200000","जोड़: अंत(र) व? तु अनुवत!न एवं *वb लेषण के","","Total:Network for Space Objects Tracking and Analysis (NETRA)","349000"
"","","","ंजीगत प(र4 ययअंत(र) अनुसंधान पर पू","5402","Capital Outlay on Space Research",""
"","","","अंत(र) 7ौBयो(cid:23)गकC (लघु शीष!) (जार/)","00.101","Space Technology",""
"","","","एस.एस.एल.वी के  Wलए 7मोचन पैड","74","Launch Pad for SSLV",""
"0","0","0","मोटर वाहन","74.00.51","Motor Vehicles","0"
"0","200","0","मशीनर/ और उप? कर","74.00.52","Machinery & Equipment","10000"
"0","100","560000","7मुख 9नमा!ण काय!","74.00.53","Major Works","990000"
"0","100","","ंजीगत 4 यय0 अ8 य पू","74.00.60","Other Capital Expenditure","0"
"0","400","560000","जोड़: एस.एस.एल.वी के  Wलए 7मोचन पैड","","Total:Launch Pad for SSLV","1000000"
"","","","मानव अंत(र) उड़ान क(cid:12) K (एह.एस.ऍफ़.सी)","75","Human Spaceflight Centre (HSFC)",""
"0","100","2000","मोटर वाहन","75.00.51","Motor Vehicles","1000"
"0","30000","12500","मशीनर/ और उप? कर","75.00.52","Machinery & Equipment","45000"
"0","60000","50000","7मुख 9नमा!ण काय!","75.00.53","Major Works","150000"
"0","1900","1500","ंजीगत 4 यय","75.00.60","Other Capital Expenditure","3000"
"","","","ूचना 7ौBयो(cid:23)गकC","75.99","Information Technology",""
"0","35000","52000","मशीनर/ और उप? कर","75.99.52","Machinery & Equipment","17000"
"0","127000","118000","जोड़: मानव अंत(र) उड़ान क(cid:12) K (एह.एस.ऍफ़.सी)","","Total:Human Spaceflight Centre (HSFC)","216000"
"","","","ऐलुWम9नयम Wमp धातु ट(cid:12)के ज-पूव! 9नवेश","76","Development and Supply of Aluminium Alloy Tankages – Pre-investment"
"0","0","","ंजीगत 4 यय0 अ8 य पू","76.00.60","Other Capital Expenditure","1000000"
"0","0","0","जोड़: ऐलुWम9नयम Wमp धातु ट(cid:12)के ज-पूव! 9नवेश","","Total:Development and Supply of Aluminium Alloy Tankages – Pre-investment","1000000"
"","","","? कै टसैट -II","77","Scatsat - II",""
"0","0","0","मशीनर/ और उप? कर","77.00.52","Machinery & Equipment","0"
"0","0","0","7मुख 9नमा!ण काय!","77.00.60","Other Capital Expenditure","0"
"0","0","0","जोड़:  ? कै टसैट -II","","Total:Scatsat - II","0"
"","","","ंजीगत प(र4 ययअंत(र) अनुसंधान पर पू","5402","Capital Outlay on Space Research",""
"","","","अंत(र) 7ौBयो(cid:23)गकC (लघु शीष!) (जार/)","00.101","Space Technology",""
"","","","अ9त? पेY Xमी 79त]बं]ब3 (एच.वाई.एस.आइ.)","78","Hyper Spectral Imager (HySI) - II",""
"0","0","0","मशीनर/ और उप? कर","78.00.52","Machinery & Equipment","0"
"0","0","0","7मुख 9नमा!ण काय!","78.00.60","Other Capital Expenditure","0"
"0","0","0","जोड़: अ9त? पेY Xमी 79त]बं]ब3 (एच.वाई.एस.आइ.)","","Total:Hyper Spectral Imager (HySI) - II","0"
"","","",")मता 9नमा!ण काय!Jम (सी.बी.पी.)","79","Capacity Building Programmes (CBP)",""
"0","0","0","मोटर वाहन","79.00.51","Motor Vehicles","0"
"0","0","0","जोड़:  )मता 9नमा!ण काय!Jम (सी.बी.पी.)","","Total:Capacity Building Programmes (CBP)","0"
"32187813","49449500","54707700","जोड़: अंत(र) 7ौBयो(cid:23)गकC (लघु)","","Total:Space Technology","63691500"
"2090","3000","3000","भा(रत","","Charged","3000"
"32185723","49446500","54704700","? वीकृ त","","Voted","63688500"
"","","","अंत(र) उपयोग (लघु शीष!)","00.102","Space Applications",""
"","","","अंत(र) उपयोग क(cid:12) K (सैक)","01","Space Applications Centre (SAC)",""
"0","20000","12500","मोटर वाहन","01.00.51","Motor Vehicles","50000"
"4339880","3900000","4715500","मशीनर/ और उप? कर","01.00.52","Machinery & Equipment","4265000"
"0","500","500","7मुख 9नमा!ण काय! - भा(रत","01.00.53","Major Works - Charged","500"
"1255495","1293500","930000","? वीकृ त","","Voted","359500"
"100598","100000","160000","ंजीगत 4 यय","01.00.60","Other Capital Expenditure","135000"
"","","","ूचना 7ौBयो(cid:23)गकC","01.99","Information Technology",""
"568999","395000","438300","मशीनर/ और उप? कर","01.99.52","Machinery & Equipment","500000"
"6264972","5709000","6256800","जोड़: अंत(र) उपयोग क(cid:12) K (सैक)","","Total:Space Applications Centre (SAC)","5310000"
"0","500","500","भा(रत","","Charged","500"
"6264972","5708500","6256300","? वीकृ त","","Voted","5309500"
"","","","ंजीगत प(र4 ययअंत(र) अनुसंधान पर पू","5402","Capital Outlay on Space Research",""
"","","","अंत(र) उपयोग (लघु शीष!)","00.102","Space Applications",""
"","","","*वकास तथा शैi)क संचार यू9नट (डेकू )","02","Development & Educational Communication Unit (DECU)",""
"0","0","0","मोटर वाहन","02.00.51","Motor Vehicles","0"
"13759","20000","7500","मशीनर/ और उप? कर","02.00.52","Machinery & Equipment","15000"
"13759","20000","7500","जोड़: आपदा 7बंधन सहायता (डी.एम.एस.)","","Total:Development & Educational Communication Unit (DECU)","15000"
"","","","आपदा 7बंधन सहायता (डी.एम.एस.)","06","Disaster Management Support (DMS)",""
"81384","138000","110000","मशीनर/ और उप? कर","06.00.52","Machinery & Equipment","105000"
"0","0","0","7मुख 9नमा!ण काय!","06.00.53","Major Works","0"
"","","","ूचना 7ौBयो(cid:23)गकC","06.99","Information Technology",""
"12200","12000","5000","मशीनर/ और उप? कर","06.99.52","Machinery & Equipment","10000"
"93584","150000","115000","जोड़: आपदा 7बंधन सहायता (डी.एम.एस.)","","Total:Disaster Management Support (DMS)","115000"
"","","","राj X/य सुदूर संवेदन क(cid:12) K (एन.आर.एस.सी.)","07","National Remote Sensing Centre (NRSC)",""
"0","1000","1300","मोटर वाहन","07.00.51","Motor Vehicles","1000"
"345547","350000","437800","मशीनर/ और उप? कर","07.00.52","Machinery & Equipment","443000"
"0","500","500","7मुख 9नमा!ण काय! -  भा(रत","07.00.53","Major Works -       Charged","500"
"419984","357500","180000","? वीकृ त","","Voted","229500"
"272596","160000","270000","ंजीगत 4 यय","07.00.60","Other Capital Expenditure","270000"
"","","","ूचना 7ौBयो(cid:23)गकC","07.99","Information Technology",""
"363725","468500","290000","मशीनर/ और उप? कर","07.99.52","Machinery & Equipment","350000"
"1401852","1337500","1179600","जोड़: राj X/य सुदूर संवेदन क(cid:12) K","","Total:National Remote Sensing Centre (NRSC)","1294000"
"0","500","500","(एन.आर.एस.सी.)  भा(रत","","Charged","500"
"1401852","1337000","1179100","? वीकृ त","","Voted","1293500"
"","","","ंजीगत प(र4 ययअंत(र) अनुसंधान पर पू","5402","Capital Outlay on Space Research",""
"","","","अंत(र) उपयोग (लघु शीष!)","00.102","Space Applications",""
"","","","भारतीय सुदूर संवेदन सं? थान(आई.आई.आर.एस.)","08","Indian Institute of Remote Sensing (IIRS)",""
"0","0","0","मोटर वाहन","08.00.51","Motor Vehicles","900"
"41000","55000","62400","मशीनर/ और उप? कर","08.00.52","Machinery & Equipment","50000"
"100000","119800","170000","7मुख 9नमा!ण काय!","08.00.53","Major Works","120000"
"0","100","","ंजीगत 4 यय0 अ8 य पू","08.00.60","Other Capital Expenditure","1000"
"","","","ूचना 7ौBयो(cid:23)गकC","08.99","Information Technology",""
"19000","20000","20000","मशीनर/ और उप? कर","08.99.52","Machinery & Equipment","20000"
"160000","194900","252400","जोड़: भारतीय सुदूर संवेदन सं? थान","","Total:Indian Institute of Remote Sensing (IIRS)","191900"
"7934167","7411400","7811300","जोड़: अंत(र) उपयोग (लघु शीष!)","","Total:Space Applications","6925900"
"0","1000","1000","भा(रत","","Charged","1000"
"7934167","7410400","7810300","? वीकृ त","","Voted","6924900"
"","","","अंत(र) *व>ान (लघु शीष!) (जार/)","00.103","Space Sciences",""
"","","","भारतीय चंK Wमशन - चंKयान - 1 एवं 2","03","Indian Lunar Mission - Chandrayaan - 1 & 2",""
"91510","25900","11000","मशीनर/ और उप? कर","03.00.52","Machinery & Equipment","0"
"333415","376100","416000","ंजीगत 4 यय","03.00.60","Other Capital Expenditure","83000"
"424925","402000","427000","जोड़: भारतीय चंK Wमशन - चंKयान - 1 एवं 2","","Total:Indian Lunar Mission - Chandrayaan - 1 & 2","83000"
"","","","वायुमंडल/य अ` ययन एवं खगोल*व>ान","06","Small Satellites for Atmospheric Studies & Astronomy",""
"0","20000","12000","ंजीगत 4 यय","06.00.60","Other Capital Expenditure","11000"
"0","","20000","12000","","Total:Small Satellites for Atmospheric Studies & Astronomy","11000"
"","","","आkद0 य","07","ADITYA",""
"25365","205000","228000","मशीनर/ और उप? कर","07.00.52","Machinery & Equipment","28000"
"523291","675000","652000","ंजीगत 4 यय","07.00.60","Other Capital Expenditure","522000"
"548656","880000","880000","","","Total:ADITYA","550000"
"","","","ंजीगत प(र4 ययअंत(र) अनुसंधान पर पू","5402","Capital Outlay on Space Research",""
"","","","अंत(र) *व>ान (लघु शीष!) (जार/)","00.103","Space Sciences",""
"","","","जलवायु एवं वायुमंडल/य काय!Jम","10","Climate & Atmospheric Programme",""
"23233","50000","38000","मशीनर/ और उप? कर","10.00.52","Machinery & Equipment","60000"
"0","0","","ंजीगत 4 यय0 अ8 य पू","10.00.60","Other Capital Expenditure","0"
"","","","ूचना 7ौBयो(cid:23)गकC","10.99","Information Technology",""
"0","5000","0","मशीनर/ और उप? कर","10.99.52","Machinery & Equipment","0"
"23233","55000","38000","जोड़: जलवायु एवं वायुमंडल/य काय!Jम","","Total:Climate & Atmospheric Programme","60000"
"","","","एY स-रे Rुवणमापी उपSह (एY सपोसैट)","11","X-RAY Polarimeter Satellite (Xposat)",""
"3625","15000","9000","मशीनर/ और उप? कर","11.00.52","Machinery & Equipment","15000"
"105918","181000","187000","ंजीगत 4 यय","11.00.60","Other Capital Expenditure","165000"
"","","","ूचना 7ौBयो(cid:23)गकC","11.99","Information Technology",""
"0","1000","1000","मशीनर/ और उप? कर","11.99.52","Machinery & Equipment","5000"
"109543","197000","197000","जोड़: एY स-रे Rुवणमापी उपSह (एY सपोसैट)","","Total:X-RAY Polarimeter Satellite (Xposat)","185000"
"","","","अंत(र) डॉ1कं ग पर/)ण Wमशन","12","Space Docking Experiment Mission",""
"9841","70000","55000","मशीनर/ और उप? कर","12.00.52","Machinery & Equipment","37000"
"115517","172500","187500","ंजीगत 4 यय","12.00.60","Other Capital Expenditure","303000"
"125358","242500","242500","जोड़: अंत(र) डॉ1कं ग पर/)ण Wमशन","","Total:Space Docking Experiment Mission","340000"
"","","","ुJ Wमशन","13","Mission to Venus",""
"0","300","0","मशीनर/ और उप? कर","13.00.52","Machinery & Equipment","500"
"0","500","","ंजीगत 4 यय0 अ8 य पू","13.00.60","Other Capital Expenditure","400"
"0","800","0","जोड़: शुJ Wमशन","","Total:Mission to Venus","900"
"","","","ंगल कi)3 Wमशन-II","14","Mars Orbiter Mission - II",""
"0","300","0","मशीनर/ और उप? कर","14.00.52","Machinery & Equipment","0"
"0","500","","ंजीगत 4 यय0 अ8 य पू","14.00.60","Other Capital Expenditure","0"
"0","800","0","जोड़: मंगल कi)3 Wमशन-II","","Total:Mars Orbiter Mission - II","0"
"","","","ंजीगत प(र4 ययअंत(र) अनुसंधान पर पू","5402","Capital Outlay on Space Research",""
"","","","अंत(र) *व>ान (लघु शीष!) (जार/)","00.103","Space Sciences",""
"","","","ंवेदन नीतभार *वकास/Sह/य *व>ान काय!Jम","15","Sensor Payload Development/Planetary Science Programme"
"","","","ूचना 7ौBयो(cid:23)गकC","15.99","Information Technology",""
"0","0","0","मशीनर/ और उप? कर","15.99.52","Machinery & Equipment","0"
"0","0","0","","","Total:Sensor Payload Development/Planetary Science Programme","0"
